figure,dimension,device,device_label,model,model_label,train_N_per_device,train_N_total,train_unique_cases,unique_source_cases_available,sampling_mode,seed,n_test_cases,evidence_level,mae_zbottom_mm,rmse_zbottom_mm,crps_zbottom_mm,cov90_zbottom,width90_zbottom_mm,auroc_fail_tau_1mm,calibrated_score
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,500,500,500,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5737357892069436,0.6863247421613585,0.3854362001196307,0.9095187991021323,2.1588183344605514,0.7431768527732977,0.9673890359822404
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.20324956716928402,0.2661673219102772,0.13181173294450138,0.9335805548712054,0.8978232170964596,1.0,1.1527729379799023
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6118158016779573,0.7204550891670761,0.33299872450571866,0.8812094522460374,2.0723272159495316,0.8123646967720154,3.3096678338737227
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,500,1500,500,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2216267592114905,0.2838877890290035,0.14252441969271284,0.9346661054994387,0.9288653296930838,0.9945945945945946,1.1398806933063053
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6404186253638808,0.6704700578998012,0.5947595347164583,0.05581988585037356,0.23206975931580737,0.8800557753234978,1.2442126531294886
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0426708286095268,1.2948385693555013,1.0231996266829142,0.6434343434343435,3.868371352951827,0.8212105102929353,2.722274021114229
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7969312570564764,0.9042306890644252,0.7509322677012549,0.07169920752237813,0.32000556079222525,0.7986167935187544,0.8751478849615169
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3860530336457464,1.617780434989462,0.9440527758291373,0.803766835016835,4.278059193328716,0.45522714720908386,1.2442126531294886
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.115550823700992,1.268613827333053,0.7872010392949848,0.7630822109988776,4.341916013758634,0.34370787886610876,2.722274021114229
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.5189886846302472,1.831522519753684,1.0481882496033583,0.7824424803591471,4.429640784193925,0.4798810075735781,0.8751478849615169
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6365675586625965,0.6940691974827021,0.6051431565961596,0.03688049191097964,0.22937014281902948,0.8800557753234978,0.8841338149762831
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0348102392478613,1.305691843587857,1.0202348707453697,0.6358585858585858,3.860859061061833,0.8212105102929353,2.4344117722502867
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.8972915055233608,1.0085803658628854,0.8493226838717773,0.0480249650981357,0.3733574027379235,0.7986167935187544,0.7427476674101106
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5602550156198864,0.6254725856094774,0.3630097761594015,0.904819536831732,1.451733125493155,0.9356028159306848,0.6734277681872795
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6309957363299239,0.8514737988238991,0.4661159789018245,0.8937429854096522,2.8226415038753045,0.9588478085047406,1.78853142882655
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6259937356279147,0.693260807856783,0.4044529910190166,0.8653061783143083,1.517819470596122,0.969279688619634,0.5483527637762685
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5275306315811674,0.5603412089508508,0.32812781359197435,0.9233164983164984,1.8049826448111312,0.5816361082754525,2.238273169755799
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6129390430258743,0.9409826447256052,0.44164632706172446,0.8929554693274205,2.2500763445733694,0.965120411995412,3.44371412850059
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,1000,3000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4946569419271677,0.533542753734628,0.31108235803469303,0.9099326599326601,1.8405512180466275,0.7653517551058536,3.2798029644892215
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.39850946999333114,0.45156082910581374,0.2600467761257822,0.8632379006870876,1.018166233610736,0.9238788238788238,0.8129156474054017
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.436748251656017,0.6076742410611179,0.3387649798443932,0.8741512345679011,2.166123292764115,0.9959051424269704,1.3598052524506423
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.47171301321062264,0.5351847375793897,0.31122278407168863,0.8199469286359531,1.1337946726085948,0.9635620779746464,0.48982820291364554
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.478234337471169,0.5171968918855725,0.29517062927487125,0.9294682940516275,1.6993097832787283,0.4990942028985508,0.9766812557763972
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7505694793593786,1.1451256669435106,0.5472978326220892,0.8531606717582327,2.237971704118209,0.9413277046439732,2.3749827159468624
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,1000,1000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5046236811117873,0.5598487794320597,0.33332740576254377,0.9152006172839505,1.9916887983565275,0.7431768527732977,0.8556619202170458
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.19895658967873797,0.25710086635228646,0.128899335448296,0.9364214639621146,0.8963407942424874,1.0,1.1314399724920743
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6119714542484096,0.7245322120302651,0.3336040537083016,0.8897321795187647,2.068905534300702,0.8123646967720154,3.2879791560725966
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,1000,3000,1000,1600,without_replacement,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.22129297067615344,0.28107032987847413,0.14164027038028265,0.9375070145903479,0.9273316522755486,0.9945945945945946,1.1411813388749907
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6372519555442873,0.674113883080283,0.594204684288541,0.058660794941282624,0.22613474594535113,0.8800557753234978,1.2415656779724271
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.04020000865076,1.2966562618090336,1.024747638309696,0.6235479797979798,3.796111500845644,0.8212105102929353,2.663767287010599
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7534540872635896,0.8614642875669989,0.7108113824593313,0.06317648024965083,0.30328951625103,0.7986167935187544,0.8344194078607695
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3791994348649361,1.626572638334039,0.943172070172363,0.806607744107744,4.168650976649104,0.45522714720908386,1.2415656779724271
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.1129072998154192,1.2703947055328257,0.7883920056808834,0.743195847362514,4.260810509559235,0.34370787886610876,2.663767287010599
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.4361191417802512,1.7448990193807796,0.9921855416587323,0.7739197530864198,4.1982508281357624,0.4798810075735781,0.8344194078607695
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6540201913096879,0.7049165910578324,0.6189038003556624,0.03688049191097964,0.23221283205166507,0.8800557753234978,0.9083739171833
Figure 3,3D,PIEZO,sheet piezo,unet_3d,3D U-Net,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0215743924114242,1.2993357738422,1.0133141939976804,0.6188131313131312,3.833964957557878,0.8212105102929353,2.3633526800279254
Figure 3,3D,US,ultrasound,unet_3d,3D U-Net,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.860841485288254,0.9830520914339569,0.8172910618099661,0.039502237825408515,0.3445106748210457,0.7986167935187544,0.7184678698489063
Figure 3,3D,MMP,soft MMP,kernel_gp,kernel GP,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5411354114289209,0.589668428880041,0.345750780952722,0.9019786277408228,1.369480418366857,0.9356028159306848,0.6486043819199245
Figure 3,3D,PIEZO,sheet piezo,kernel_gp,kernel GP,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6233011559866909,0.8415516243128969,0.45929255898861837,0.885220258136925,2.8073479328136246,0.9588478085047406,1.7518417149577212
Figure 3,3D,US,ultrasound,kernel_gp,kernel GP,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6067707990248452,0.6774761384821335,0.3941123860644978,0.8624652692233993,1.4270602047907746,0.969279688619634,0.5330036856630778
Figure 3,3D,MMP,soft MMP,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.5351914845063258,0.5709158254209905,0.33208483388248217,0.9204755892255893,1.7638722433474547,0.5816361082754525,2.2648978010068737
Figure 3,3D,PIEZO,sheet piezo,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6121293994646692,0.9370342924917098,0.44107828247513026,0.878750923872875,2.1988284602154495,0.965120411995412,3.4856655984518286
Figure 3,3D,US,ultrasound,vanilla_3d_diffusion,vanilla 3D diffusion,1600,4800,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4907983088090155,0.5307716458824882,0.3097873186746955,0.8900462962962965,1.79863070445838,0.7653517551058536,3.1909771169065833
Figure 3,3D,MMP,soft MMP,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.40999676093576387,0.4544555530719386,0.2645764404650667,0.874601537050724,1.0333045014038904,0.9238788238788238,0.8269723582375188
Figure 3,3D,PIEZO,sheet piezo,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4378645849742747,0.6076389634254601,0.3386537378983559,0.8883557800224465,2.1923514165409372,0.9959051424269704,1.3447480186288594
Figure 3,3D,US,ultrasound,dps_inverse_diffusion,DPS inverse diffusion,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.46599880977632957,0.5342043505646744,0.30906820042096933,0.7915378377268621,1.0829741219678912,0.9635620779746464,0.497571621910493
Figure 3,3D,MMP,soft MMP,eapp_only_diffusion,Eapp-only diffusion,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4876983851363011,0.5276186140163264,0.3007867538482989,0.9323092031425366,1.7255692899375814,0.4990942028985508,0.9988373144274503
Figure 3,3D,PIEZO,sheet piezo,eapp_only_diffusion,Eapp-only diffusion,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.745074967961687,1.1409961417730639,0.5446896570494042,0.8446379444855054,2.230332477123665,0.9413277046439732,2.338015389316795
Figure 3,3D,US,ultrasound,eapp_only_diffusion,Eapp-only diffusion,1600,1600,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.4703376360140719,0.5131543164907668,0.3085641956786245,0.9237233445566777,1.927895526978586,0.7431768527732977,0.8042419497300124
Figure 3,3D,MMP,soft MMP,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.20102457875707758,0.2615203981575168,0.1296366044067964,0.9335805548712054,0.8876853993208068,1.0,1.140153445281184
Figure 3,3D,PIEZO,sheet piezo,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6113228684858405,0.7281025505501377,0.3350176169972972,0.8812094522460374,2.0489274248918172,0.8123646967720154,3.307001271281316
Figure 3,3D,US,ultrasound,op_conditioned_diffusion_ours,operator-conditioned diffusion,1600,4800,885,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.2174193399785681,0.2792446555714266,0.1401887965822556,0.9289842873176206,0.9183769982808003,0.9945945945945946,1.1123117388514014
Figure 3,3D,MMP,soft MMP,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6412554094253811,0.6758165292845247,0.5955292534062445,0.04729715857764627,0.22161163329383654,0.8800557753234978,1.247954740021464
Figure 3,3D,PIEZO,sheet piezo,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.0316410555318634,1.2918571220518331,1.0177299219969194,0.6405934343434344,3.7926184156575937,0.8212105102929353,2.6861014123282194
Figure 3,3D,US,ultrasound,SRCNN_3D_proxy,SRCNN 3D proxy,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.7610860334323066,0.8545800615279828,0.7139223071518556,0.04613102570419625,0.29070338698049836,0.7986167935187544,0.8570453219599233
Figure 3,3D,MMP,soft MMP,direct_scalar_regression,direct scalar regression,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.3878640788605694,1.6306809615685764,0.945274538614406,0.7952441077441077,4.085270256479782,0.45522714720908386,1.247954740021464
Figure 3,3D,PIEZO,sheet piezo,direct_scalar_regression,direct scalar regression,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.103750098002709,1.2656927641484885,0.7829929091303848,0.7602413019079686,4.2568898201704455,0.34370787886610876,2.6861014123282194
Figure 3,3D,US,ultrasound,direct_scalar_regression,direct scalar regression,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,1.4506659923013454,1.7309549947264313,0.9965279235863153,0.7568742985409652,4.0240287571384314,0.4798810075735781,0.8570453219599233
Figure 3,3D,MMP,soft MMP,unet_3d,3D U-Net,3000,3000,1128,1600,bootstrap_with_replacement_effective_N,20260606,352,priority1_learning_curve_by_N_from_available_3d_parameter_library+full_endpoint_anchor_depth_metrics,0.6324022315896979,0.6888495409087995,0.6015993381571073,0.02835776463825246,0.22308813057675686,0.8800557753234978,0.8857545329749894
